theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,2,30,FVQ,ordinal,1,0.9,,0.8308609494456025,0.9691390505543975,0.06913905055439752,80,72,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,block-vs-LoRA behavioural sweep; cell K2N30; condition key base_block
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,30,50,CVQ,semantic,50,0.455,,,,0.0683722400500717,200,91,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=CVQ
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,40,20,FVQ,semantic,1,0.13,,,,0.06746783121998925,100,13,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=FVQ
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,40,20,IVQ,ordinal,2,0.0,,,,0.06058740235904346,40,0,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.10; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,40,20,IVQ,ordinal,5,0.02,,,,0.060503103804903334,50,1,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.25; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,40,20,IVQ,ordinal,10,0.04,,,,0.06940763531801335,50,2,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.50; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,40,20,IVQ,ordinal,15,0.04,,,,0.06940763531801335,50,2,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.75; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,40,20,IVQ,ordinal,18,0.1,,,,0.06913905055439752,80,8,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.90; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,40,20,CVQ,semantic,20,0.5,,,,0.09617017140985284,100,50,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=CVQ
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,46,20,FVQ,semantic,1,0.07142857142857142,,,,0.06647573307033784,70,5,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=FVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,46,20,IVQ,ordinal,2,0.04,,,,0.06940763531801335,50,2,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.10; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,46,20,IVQ,ordinal,5,0.02,,,,0.060503103804903334,50,1,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.25; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,46,20,IVQ,ordinal,10,0.0,,,,0.06058740235904346,40,0,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.50; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,46,20,IVQ,ordinal,15,0.0,,,,0.06058740235904346,40,0,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.75; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,46,20,IVQ,ordinal,18,0.16,,,,0.07268199963717478,100,16,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.90
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,46,20,CVQ,semantic,20,0.6,,,,0.09436959146394151,100,60,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=CVQ
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,FVQ,ordinal,1,0.3,,,,,20,6,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,2,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,3,0.05,,,,,20,1,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,4,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,5,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,6,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,7,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,8,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,9,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,10,0.05,,,,,20,1,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,11,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,12,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,13,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,14,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,15,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,16,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,17,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,18,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,19,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,30,IVQ,ordinal,20,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,FVQ,ordinal,1,0.05,,,,,20,1,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,2,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,3,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,4,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,5,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,6,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,7,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,8,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,9,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,10,0.05,,,,,20,1,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,11,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,12,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,13,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,14,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,15,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,16,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,17,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,18,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,19,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,25,50,IVQ,ordinal,20,0.0,,,,,20,0,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,FVQ,ordinal,1,0.65,,,,,20,13,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,2,0.1,,,,,20,2,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,3,0.05,,,,,20,1,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,4,0.1,,,,,20,2,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,5,0.05,,,,,20,1,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,6,0.05,,,,,20,1,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,7,0.0,,,,,20,0,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,8,0.1,,,,,20,2,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,9,0.0,,,,,20,0,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,10,0.05,,,,,20,1,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,11,0.05,,,,,20,1,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,12,0.1,,,,,20,2,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,13,0.0,,,,,20,0,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,14,0.05,,,,,20,1,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,15,0.05,,,,,20,1,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,16,0.0,,,,,20,0,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,17,0.1,,,,,20,2,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,18,0.0,,,,,20,0,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,19,0.0,,,,,20,0,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,30,IVQ,ordinal,20,0.05,,,,,20,1,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,15,30,FVQ,ordinal,1,0.2,,,,,20,4,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,15,30,IVQ,ordinal,2,0.05,,,,,20,1,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,15,30,IVQ,ordinal,3,0.05,,,,,20,1,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,15,30,IVQ,ordinal,4,0.05,,,,,20,1,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,15,30,IVQ,ordinal,5,0.05,,,,,20,1,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,15,30,IVQ,ordinal,6,0.05,,,,,20,1,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,15,30,IVQ,ordinal,7,0.0,,,,,20,0,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,15,30,IVQ,ordinal,8,0.0,,,,,20,0,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,15,30,IVQ,ordinal,9,0.05,,,,,20,1,,,,,held_moderate,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
